Time (s),Voltage (V)
1.027600000000000041e-01,6.935279065209372096e-01
1.028000000000000025e-01,6.776476959553719981e-01
1.028400000000000009e-01,6.603219342886990084e-01
1.028799999999999992e-01,6.416933953300882898e-01
1.029199999999999976e-01,6.219084850049134694e-01
1.029599999999999960e-01,6.011181517832533405e-01
1.029999999999999943e-01,5.794791032288630905e-01
1.030400000000000066e-01,5.571551671337303668e-01
1.030800000000000050e-01,5.343186268762241120e-01
1.031200000000000033e-01,5.111513620460002016e-01
1.031600000000000017e-01,4.878456366791496523e-01
1.032000000000000001e-01,4.646043977694711002e-01
1.032399999999999984e-01,4.416409747235693350e-01
1.032799999999999968e-01,4.191781043874586721e-01
1.033199999999999952e-01,3.974462441989073391e-01
1.033599999999999935e-01,3.766811757708487529e-01
1.034000000000000058e-01,3.571209406173699863e-01
1.034400000000000042e-01,3.390021867182759219e-01
1.034800000000000025e-01,3.225560373063015573e-01
1.035200000000000009e-01,3.080036200737917840e-01
1.035599999999999993e-01,2.955514147227650823e-01
1.035999999999999976e-01,2.853865886310105182e-01
1.036399999999999960e-01,2.776724940254756691e-01
1.036799999999999944e-01,2.725444955296308924e-01
1.037200000000000066e-01,2.701062847827855884e-01
1.037600000000000050e-01,2.704268198797034617e-01
1.038000000000000034e-01,2.735380028102433192e-01
1.038400000000000017e-01,2.794331792735338382e-01
1.038800000000000001e-01,2.880665137165814293e-01
1.039199999999999985e-01,2.993532597675996332e-01
1.039599999999999969e-01,3.131709139266752318e-01
1.039999999999999952e-01,3.293612098536949362e-01
1.040399999999999936e-01,3.477328830900618395e-01
1.040800000000000058e-01,3.680651125723520267e-01
1.041200000000000042e-01,3.901115265865757742e-01
1.041600000000000026e-01,4.136046473371937648e-01
1.042000000000000010e-01,4.382606402547828406e-01
1.042399999999999993e-01,4.637842314690049372e-01
1.042799999999999977e-01,4.898736592268778112e-01
1.043199999999999961e-01,5.162255319458867175e-01
1.043599999999999944e-01,5.425394764165972772e-01
1.044000000000000067e-01,5.685224736719778349e-01
1.044400000000000051e-01,5.938927964329899778e-01
1.044800000000000034e-01,6.183834800294787382e-01
1.045200000000000018e-01,6.417452775224347095e-01
1.045600000000000002e-01,6.637490687220022334e-01
1.045999999999999985e-01,6.841877112929450888e-01
1.046399999999999969e-01,7.028773396492161707e-01
1.046799999999999953e-01,7.196581334437932576e-01
1.047199999999999936e-01,7.343945918345800017e-01
1.047600000000000059e-01,7.469753621104903152e-01
1.048000000000000043e-01,7.573126815209821894e-01
1.048400000000000026e-01,7.653414991474044582e-01
1.048800000000000010e-01,7.710183503038691155e-01
1.049199999999999994e-01,7.743200592035222041e-01
1.049599999999999977e-01,7.752423464363145111e-01
1.049999999999999961e-01,7.737984161564788188e-01
1.050399999999999945e-01,7.700175937719685448e-01
1.050800000000000067e-01,7.639440783930901979e-01
1.051200000000000051e-01,7.556358654049464274e-01
1.051600000000000035e-01,7.451638834078517792e-01
1.052000000000000018e-01,7.326113766265618388e-01
1.052400000000000002e-01,7.180735490183005609e-01
1.052799999999999986e-01,7.016574701083825305e-01
1.053199999999999970e-01,6.834822255550571102e-01
1.053599999999999953e-01,6.636792782011838865e-01
1.053999999999999937e-01,6.423929886117519805e-01
1.054400000000000059e-01,6.197812285972718049e-01
1.054800000000000043e-01,5.960160077990901417e-01
1.055200000000000027e-01,5.712840228810457388e-01
1.055600000000000011e-01,5.457870320062855329e-01
1.055999999999999994e-01,5.197419547585557797e-01
1.056399999999999978e-01,4.933806000298337491e-01
1.056799999999999962e-01,4.669489319844588038e-01
1.057199999999999945e-01,4.407057971336869606e-01
1.057600000000000068e-01,4.149210536576318220e-01
1.058000000000000052e-01,3.898730669527195047e-01
1.058400000000000035e-01,3.658455622324698342e-01
1.058800000000000019e-01,3.431238548630756169e-01
1.059200000000000003e-01,3.219905107247142961e-01
1.059599999999999986e-01,3.027205208115585355e-01
1.059999999999999970e-01,2.855761049437749999e-01
1.060399999999999954e-01,2.708012872349804812e-01
1.060799999999999937e-01,2.586164092419132032e-01
1.061200000000000060e-01,2.492127640443964898e-01
1.061600000000000044e-01,2.427475445990878722e-01
1.062000000000000027e-01,2.393393016100591186e-01
1.062400000000000011e-01,2.390640992583968338e-01
1.062799999999999995e-01,2.419525412474488879e-01
1.063199999999999978e-01,2.479878150199819054e-01
1.063599999999999962e-01,2.571048694227860976e-01
1.063999999999999946e-01,2.691908017165915434e-01
1.064400000000000068e-01,2.840864852454157985e-01
1.064800000000000052e-01,3.015894212216397863e-01
1.065200000000000036e-01,3.214577491357316075e-01
1.065600000000000019e-01,3.434153025931678260e-01
1.066000000000000003e-01,3.671575532732875291e-01
1.066399999999999987e-01,3.923582474545860843e-01
1.066799999999999971e-01,4.186765091943984163e-01
1.067199999999999954e-01,4.457641634841073008e-01
1.067599999999999938e-01,4.732730227782732668e-01
1.068000000000000060e-01,5.008618819488880325e-01
1.068400000000000044e-01,5.282029800985842405e-01
1.068800000000000028e-01,5.549877123318507355e-01
1.069200000000000012e-01,5.809314094907207515e-01
1.069599999999999995e-01,6.057770474187706977e-01
1.069999999999999979e-01,6.292977974532379948e-01
1.070399999999999963e-01,6.512983841102416571e-01
1.070799999999999946e-01,6.716152716189979222e-01
1.071200000000000069e-01,6.901157552609593626e-01
1.071600000000000052e-01,7.066960835989104517e-01
1.072000000000000036e-01,7.212787810464443838e-01
1.072400000000000020e-01,7.338093745672816803e-01
1.072800000000000004e-01,7.442527518011149423e-01
1.073199999999999987e-01,7.525893893434689730e-01
1.073599999999999971e-01,7.588116886518043724e-01
1.073999999999999955e-01,7.629206431738796423e-01
1.074399999999999938e-01,7.649230345401304421e-01
1.074800000000000061e-01,7.648293194154063279e-01
1.075200000000000045e-01,7.626523238249200976e-01
1.075600000000000028e-01,7.584068108816450771e-01
1.076000000000000012e-01,7.521099336129624113e-01
1.076399999999999996e-01,7.437825299665441481e-01
1.076799999999999979e-01,7.334511650488203527e-01
1.077199999999999963e-01,7.211507790552814656e-01
1.077599999999999947e-01,7.069277607357612458e-01
1.078000000000000069e-01,6.908432377076999531e-01
1.078400000000000053e-01,6.729763580386902699e-01
1.078800000000000037e-01,6.534273331767470605e-01
1.079200000000000020e-01,6.323200207297515751e-01
1.079600000000000004e-01,6.098038462964202600e-01
1.079999999999999988e-01,5.860548953646348425e-01
1.080399999999999971e-01,5.612760474428900581e-01
1.080799999999999955e-01,5.356960727907936759e-01
1.081199999999999939e-01,5.095676646987797875e-01
1.081600000000000061e-01,4.831644343406050757e-01
1.082000000000000045e-01,4.567769478254615767e-01
1.082400000000000029e-01,4.307079333534942212e-01
1.082800000000000012e-01,4.052668277372155070e-01
1.083199999999999996e-01,3.807638638097033401e-01
1.083599999999999980e-01,3.575039217475889930e-01
1.083999999999999964e-01,3.357803770631877516e-01
1.084399999999999947e-01,3.158691756114260230e-01
1.084799999999999931e-01,2.980233517489918049e-01
1.085200000000000053e-01,2.824681807748345985e-01
1.085600000000000037e-01,2.693971225720326879e-01
1.086000000000000021e-01,2.589686720611005244e-01
1.086400000000000005e-01,2.513041861371661523e-01
1.086799999999999988e-01,2.464867088955388363e-01
1.087199999999999972e-01,2.445607699128535817e-01
1.087599999999999956e-01,2.455330868048067050e-01
1.087999999999999939e-01,2.493740656304526404e-01
1.088400000000000062e-01,2.560199629643420960e-01
1.088800000000000046e-01,2.653755531067563678e-01
1.089200000000000029e-01,2.773171338485311832e-01
1.089600000000000013e-01,2.916957047071346287e-01
1.089999999999999997e-01,3.083401622104299244e-01
1.090399999999999980e-01,3.270603766100175225e-01
1.090799999999999964e-01,3.476500417927142483e-01
1.091199999999999948e-01,3.698892231136340913e-01
1.091599999999999931e-01,3.935465640650954167e-01
1.092000000000000054e-01,4.183811496183712508e-01
1.092400000000000038e-01,4.441440592127699483e-01
1.092800000000000021e-01,4.705796733458094128e-01
1.093200000000000005e-01,4.974268224596840038e-01
1.093599999999999989e-01,5.244198836662630203e-01
1.093999999999999972e-01,5.512899386756916487e-01
1.094399999999999956e-01,5.777661045596158562e-01
1.094799999999999940e-01,6.035771377869979526e-01
1.095200000000000062e-01,6.284533920407063823e-01
1.095600000000000046e-01,6.521291829582522848e-01
1.096000000000000030e-01,6.743455799398534456e-01
1.096400000000000013e-01,6.948536087164914887e-01
1.096799999999999997e-01,7.134178109029670756e-01
1.097199999999999981e-01,7.298200708044539908e-01
1.097599999999999965e-01,7.438635877631811777e-01
1.097999999999999948e-01,7.553768465669411514e-01
1.098399999999999932e-01,7.642174207705252353e-01
1.098800000000000054e-01,7.702754355957878163e-01
1.099200000000000038e-01,7.734765191878859580e-01
1.099600000000000022e-01,7.737840835907945358e-01
1.100000000000000006e-01,7.712007993873751799e-01
1.100399999999999989e-01,7.657691594202383767e-01
1.100799999999999973e-01,7.575710656924080633e-01
1.101199999999999957e-01,7.467264172928956834e-01
1.101599999999999940e-01,7.333907235091474686e-01
1.102000000000000063e-01,7.177518124888760953e-01
1.102400000000000047e-01,7.000257491795814913e-01
1.102800000000000030e-01,6.804521142213761919e-01
1.103200000000000014e-01,6.592888257080825598e-01
1.103599999999999998e-01,6.368067064104560027e-01
1.103999999999999981e-01,6.132840088754749619e-01
1.104399999999999965e-01,5.890011091171030166e-01
1.104799999999999949e-01,5.642355664215090716e-01
1.105199999999999932e-01,5.392577228172500403e-01
1.105600000000000055e-01,5.143269823739995417e-01
1.106000000000000039e-01,4.896888696319670609e-01
1.106400000000000022e-01,4.655729205293501205e-01
1.106800000000000006e-01,4.421914109073449284e-01
1.107199999999999990e-01,4.197388799082509281e-01
1.107599999999999973e-01,3.983923612018596683e-01
1.107999999999999957e-01,3.783121966476369891e-01
1.108399999999999941e-01,3.596432770396005285e-01
1.108800000000000063e-01,3.425165348038833879e-01
1.109200000000000047e-01,3.270505051301098032e-01
1.109600000000000031e-01,3.133527755312448537e-01
1.110000000000000014e-01,3.015211590301387634e-01
1.110399999999999998e-01,2.916444521328992456e-01
1.110799999999999982e-01,2.838026738696740048e-01
1.111199999999999966e-01,2.780667242867676525e-01
1.111599999999999949e-01,2.744974472369381413e-01
1.111999999999999933e-01,2.731441302227798906e-01
1.112400000000000055e-01,2.740425203714796365e-01
1.112800000000000039e-01,2.772124773970812694e-01
1.113200000000000023e-01,2.826554189287938113e-01
1.113600000000000007e-01,2.903517385603615608e-01
1.113999999999999990e-01,3.002583906796388313e-01
1.114399999999999974e-01,3.123068375189105850e-01
1.114799999999999958e-01,3.264015426226452576e-01
1.115199999999999941e-01,3.424191715331817432e-01
1.115600000000000064e-01,3.602086261750997442e-01
1.116000000000000048e-01,3.795919960950279726e-01
1.116400000000000031e-01,4.003664598871324865e-01
1.116800000000000015e-01,4.223071167451804553e-01
1.117199999999999999e-01,4.451706743345602013e-01
1.117599999999999982e-01,4.686998683508727392e-01
1.117999999999999966e-01,4.926284443808723879e-01
1.118399999999999950e-01,5.166864968453259710e-01
1.118799999999999933e-01,5.406059352276542107e-01
1.119200000000000056e-01,5.641258361810772559e-01
1.119600000000000040e-01,5.869974424102708532e-01
1.120000000000000023e-01,6.089885855681650417e-01
1.120400000000000007e-01,6.298873400781435095e-01
1.120799999999999991e-01,6.495047562566171884e-01
1.121199999999999974e-01,6.676765721061591607e-01
1.121599999999999958e-01,6.842638607993495325e-01
1.121999999999999942e-01,6.991526318531681161e-01
1.122400000000000064e-01,7.122524647196393222e-01
1.122800000000000048e-01,7.234943103572522016e-01
1.123200000000000032e-01,7.328276458314154640e-01
1.123600000000000015e-01,7.402172060261704711e-01
1.123999999999999999e-01,7.456395426014766903e-01
1.124399999999999983e-01,7.490796715899038505e-01
1.124799999999999967e-01,7.505280665231297554e-01
1.125199999999999950e-01,7.499782336533324933e-01
1.125599999999999934e-01,7.474250705590917976e-01
1.126000000000000056e-01,7.428641609668982237e-01
1.126400000000000040e-01,7.362920995527497681e-01
1.126800000000000024e-01,7.277078740602567208e-01
1.127200000000000008e-01,7.171152620236920239e-01
1.127599999999999991e-01,7.045261297447400484e-01
1.127999999999999975e-01,6.899644560275766114e-01
1.128399999999999959e-01,6.734708464403924566e-01
1.128799999999999942e-01,6.551072590517401650e-01
1.129200000000000065e-01,6.349616325860826249e-01
1.129600000000000048e-01,6.131520948675283078e-01
1.130000000000000032e-01,5.898304344681145617e-01
1.130400000000000016e-01,5.651845418396438392e-01
1.130800000000000000e-01,5.394395670505941487e-01
1.131199999999999983e-01,5.128575977394758123e-01
1.131599999999999967e-01,4.857357302918498543e-01
1.131999999999999951e-01,4.584024860397398204e-01
1.132399999999999934e-01,4.312126083755490891e-01
1.132800000000000057e-01,4.045403616100967659e-01
1.133200000000000041e-01,3.787715336073302907e-01
1.133600000000000024e-01,3.542944172487928478e-01
1.134000000000000008e-01,3.314901065492854570e-01
1.134399999999999992e-01,3.107224882982018710e-01
1.134799999999999975e-01,2.923283367790519005e-01
1.135199999999999959e-01,2.766079257205708020e-01
1.135599999999999943e-01,2.638165575142238373e-01
1.136000000000000065e-01,2.541573753569743577e-01
1.136400000000000049e-01,2.477757708954183846e-01
1.136800000000000033e-01,2.447556307207602311e-01
1.137200000000000016e-01,2.451175831369685476e-01
1.137600000000000000e-01,2.488193161394010866e-01
1.137999999999999984e-01,2.557579431198612196e-01
1.138399999999999967e-01,2.657742993097144124e-01
1.138799999999999951e-01,2.786589642092056618e-01
1.139199999999999935e-01,2.941597277629017237e-01
1.139600000000000057e-01,3.119901548280419878e-01
1.140000000000000041e-01,3.318388567935423028e-01
1.140400000000000025e-01,3.533790533648386578e-01
1.140800000000000008e-01,3.762780028041105562e-01
1.141199999999999992e-01,4.002058954569349125e-01
1.141599999999999976e-01,4.248438422279667281e-01
1.141999999999999960e-01,4.498906447394031560e-01
1.142399999999999943e-01,4.750681042055072689e-01
1.142800000000000066e-01,5.001247077766082239e-01
1.143200000000000049e-01,5.248376198499489220e-01
1.143600000000000033e-01,5.490129968654733350e-01
1.144000000000000017e-01,5.724847325617943294e-01
1.144400000000000001e-01,5.951118218889362987e-01
1.144799999999999984e-01,6.167746015066952747e-01
1.145199999999999968e-01,6.373701794334449833e-01
1.145599999999999952e-01,6.568074031797092038e-01
1.145999999999999935e-01,6.750017328148336659e-01
1.146400000000000058e-01,6.918703821560697742e-01
1.146800000000000042e-01,7.073280680223918981e-01
1.147200000000000025e-01,7.212836657193575363e-01
1.147600000000000009e-01,7.336380110618644368e-01
1.147999999999999993e-01,7.442830185908835272e-01
1.148399999999999976e-01,7.531022061515632027e-01
1.148799999999999960e-01,7.599726320685949998e-01
1.149199999999999944e-01,7.647681673750834630e-01
1.149600000000000066e-01,7.673639464670402033e-01
1.150000000000000050e-01,7.676417694139866521e-01
1.150400000000000034e-01,7.654961716799753013e-01
1.150800000000000017e-01,7.608408352012137055e-01
1.151200000000000001e-01,7.536149907533786774e-01
1.151599999999999985e-01,7.437894564691029942e-01
1.151999999999999968e-01,7.313719713467344841e-01
1.152399999999999952e-01,7.164115147110684534e-01
1.152799999999999936e-01,6.990013509656386459e-01
1.153200000000000058e-01,6.792806008829009867e-01
1.153600000000000042e-01,6.574342126887184889e-01
1.154000000000000026e-01,6.336912843879760615e-01
1.154400000000000009e-01,6.083217689466861033e-01
